user_id,first_name,last_name,age,gender,sexual_orientation,languages_spoken,interests_main,interests_sub,topics_to_avoid,created_at
9596d0f8-a49f-43f5-9656-0415fc882ac1,Alex,Bousquet,59,Non-binaire,Pan,Allemand|Espagnol,Jeux vidéo|Photographie,Jeux vidéo:Action|Photographie:Paysage,Actualité sensible,2025-08-11T14:09:11.499661
e7ba4d02-b466-4c4b-9a17-266516f59d99,Patrick,Loiseau,17,Femme,Préfère ne pas dire,Allemand|Italien|Anglais,Photographie,Photographie:Urbain,Religion|Actualité sensible,2025-04-04T14:09:11.499702
d57bd9f2-1117-40d4-a233-0e78c647533f,Brigitte,Moulin,48,Femme,Pan,Italien|Français,Entrepreneuriat|Arts & culture|Technologie,Entrepreneuriat:Investissement|Arts & culture:Histoire|Technologie:IA,Aucun,2025-01-05T14:09:11.499744
58539565-0a8b-4880-a659-afdb1c332915,Marcelle,Lelièvre,N/A,Préfère ne pas dire,Homo,Espagnol,Entrepreneuriat|Lecture,Entrepreneuriat:Investissement|Lecture:Développement personnel,Vie privée|Aucun,2025-09-28T14:09:11.499787
2146d3c1-ca29-4a8f-927d-0b81507c646c,Alain,Guichard,52,Homme,Pan,Allemand|Espagnol|Français,Sport|Voyage|Entrepreneuriat,Sport:Ski|Voyage:Culture & musées|Entrepreneuriat:Marketing,Vie privée|Aucun,2024-12-16T14:09:11.499837
da3d12d1-92b8-47a5-8ba4-186d306ab4f7,Agathe,Blin,29,Homme,Homo,Espagnol,Podcasts|Musique|Entrepreneuriat,Podcasts:Tech|Musique:World|Entrepreneuriat:Marketing,Vie privée,2024-11-10T14:09:11.499900
fcaaa22c-d09f-418a-8f79-d142c1f54372,Julie,Gaudin,17,Homme,Hétéro,Italien,Technologie|Podcasts|Photographie,Technologie:Programmation|Podcasts:Culture|Photographie:Paysage,Religion,2025-06-11T14:09:11.499969
f8164f3f-d839-4b70-8fe5-355216c529b3,Franck,Diaz,62,Non-binaire,Hétéro,Allemand,Jeux vidéo|Podcasts|Technologie,Jeux vidéo:FPS|Podcasts:Tech|Technologie:Innovation,Aucun,2025-07-20T14:09:11.500018
c6b57fb8-0d5d-41a7-b9e4-ceb1e4c0182c,Anouk,Marty,54,Femme,Homo,Allemand|Anglais,Lecture,Lecture:Essais,Religion|Politique,2025-07-23T14:09:11.500061
4015c427-0bc1-4c63-875a-832b53fe3378,Luce,Pages,21,Préfère ne pas dire,Homo,Italien|Français|Allemand,Voyage|Cuisine|Lecture,Voyage:Culture & musées|Cuisine:Cuisine du monde|Lecture:BD/Mangas,Actualité sensible|Politique,2025-03-18T14:09:11.500113
fc016ce0-9148-4ac8-b245-f54ca0adeacc,Théophile,Roux,54,Préfère ne pas dire,Bi,Français,Podcasts|Lecture|Arts & culture,Podcasts:Culture|Lecture:Romans|Arts & culture:Cinéma,Religion|Actualité sensible,2025-03-26T14:09:11.500158
218aa9b4-66c2-4f2b-8a0b-e8e9808d4789,Théodore,Lemonnier,32,Préfère ne pas dire,Préfère ne pas dire,Italien|Espagnol,Voyage|Entrepreneuriat|Podcasts,Voyage:Culture & musées|Entrepreneuriat:Investissement|Podcasts:Développement perso,Actualité sensible|Aucun,2024-12-30T14:09:11.500201
562961c6-ee8b-44c4-b711-73952b2d9aca,Jules,De Oliveira,44,Homme,Hétéro,Italien,Cuisine|Photographie,Cuisine:Gastronomie FR|Photographie:Paysage,Politique|Aucun,2025-08-08T14:09:11.500278
0eb90c8b-4b77-4d26-841b-cb30fec12e9e,Élisabeth,Perez,30,Non-binaire,Hétéro,Français|Allemand|Italien,Sciences|Photographie|Sport,Sciences:Biologie|Photographie:Paysage|Sport:Escalade,Politique|Religion,2024-11-19T14:09:11.500338
60f33a2b-3a92-4c6f-bb05-c08512d9063e,Éric,Klein,48,Homme,Préfère ne pas dire,Autre,Cuisine,Cuisine:Cuisine du monde,Religion,2025-09-07T14:09:11.500381
49356159-4442-4a34-b0bc-431de77c38d0,Aimée,Bousquet,53,Homme,Préfère ne pas dire,Autre,Musique|Podcasts|Photographie,Musique:Rap/Hip-hop|Podcasts:Culture|Photographie:Urbain,Actualité sensible|Religion,2024-12-15T14:09:11.500424
9e808277-4bd8-4391-800a-bb9f58775092,Élisabeth,Jacquot,32,Homme,Pan,Français|Italien|Autre,Sport|Cuisine|Musique,Sport:Ski|Cuisine:Végétarien/vegan|Musique:Jazz/Blues,Vie privée|Aucun,2025-01-06T14:09:11.500468
d98c9b96-b6b6-46d4-9457-497a7cf11810,Virginie,Gimenez,53,Femme,Pan,Espagnol,Voyage,Voyage:City trip,Actualité sensible,2025-03-24T14:09:11.500515
48ae5392-69d0-4fe3-83b6-571e0b72f2f7,Céline,Evrard,21,Préfère ne pas dire,Bi,Italien,Jeux vidéo,Jeux vidéo:RPG,Religion|Actualité sensible,2025-07-20T14:09:11.500555
5d844677-fe26-4899-a8fe-360101d02b96,Christiane,Bertrand,63,Homme,Bi,Anglais,Entrepreneuriat,Entrepreneuriat:Marketing,Politique,2025-08-21T14:09:11.500593
74ed3820-bcdb-4a8a-a504-e29046fe11f7,Capucine,David,18,Préfère ne pas dire,Bi,Espagnol|Allemand|Autre,Technologie|Photographie,Technologie:Gadgets|Photographie:Édition,Aucun,2025-08-17T14:09:11.500634
60bc1022-9ca3-4142-a9af-1160679498c9,Françoise,Guyot,48,Non-binaire,Pan,Anglais|Allemand|Français,Photographie|Jeux vidéo|Cuisine,Photographie:Portrait|Jeux vidéo:Action|Cuisine:Cuisine du monde,Aucun|Politique,2025-05-08T14:09:11.500676
e7d6f46f-e210-49c6-b596-9d2b4003e525,Anne,Foucher,31,Non-binaire,Pan,Espagnol|Autre|Anglais,Voyage|Entrepreneuriat,Voyage:Culture & musées|Entrepreneuriat:Marketing,Vie privée|Actualité sensible,2025-03-05T14:09:11.500716
d07c13b5-2c04-4a0d-ae9e-70d4838d2719,Astrid,Roger,62,Non-binaire,Homo,Allemand|Autre|Anglais,Podcasts,Podcasts:True crime,Politique|Religion,2025-03-20T14:09:11.500760
b72bce02-3647-40ae-bb9f-bd67d70d93f7,Thierry,Marie,51,Femme,Pan,Autre,Lecture,Lecture:Essais,Vie privée|Politique,2025-03-05T14:09:11.500800
70836d3e-d401-408a-a4bf-ca97d19b807b,Antoine,Garcia,51,Non-binaire,Bi,Allemand,Cuisine,Cuisine:Cuisine du monde,Actualité sensible,2025-04-23T14:09:11.500844
ec556c2a-cb75-44d6-b899-b9c83b7f5afd,Maggie,Marchand,55,Non-binaire,Pan,Anglais|Autre|Espagnol,Sciences|Arts & culture,Sciences:Sciences sociales|Arts & culture:Cinéma,Religion,2025-04-29T14:09:11.500885
4f15ab41-0dac-4a7e-9366-de751a89b33e,Hortense,Barbe,57,Préfère ne pas dire,Bi,Espagnol|Italien,Jeux vidéo|Voyage|Technologie,Jeux vidéo:FPS|Voyage:Road trip|Technologie:IA,Actualité sensible,2024-10-28T14:09:11.500953
79de63a7-e1bd-47ba-9a71-edb257b534de,Martine,Bertrand,22,Femme,Pan,Français|Autre|Allemand,Musique|Podcasts|Sport,Musique:Jazz/Blues|Podcasts:True crime|Sport:Basket,Actualité sensible|Religion,2025-06-17T14:09:11.501016
8f7b0240-2c46-43a4-8dc9-75f9d47527c4,Philippine,Faure,69,Homme,Hétéro,Autre,Cuisine|Jeux vidéo,Cuisine:Pâtisserie|Jeux vidéo:Retro,Aucun|Vie privée,2025-08-13T14:09:11.501061
f85f3bde-3c74-4e44-a613-08a547382c72,Éric,Gauthier,56,Préfère ne pas dire,Préfère ne pas dire,Autre|Italien|Espagnol,Jeux vidéo|Photographie,Jeux vidéo:FPS|Photographie:Portrait,Actualité sensible|Aucun,2025-03-24T14:09:11.501103
4cef1dcc-44a5-47a4-bab0-f5780a57a3ab,Constance,Menard,68,Homme,Bi,Allemand|Italien,Podcasts,Podcasts:Tech,Actualité sensible|Politique,2025-03-15T14:09:11.501150
1f7046fb-2a3f-449e-a4c4-4630c064c7ea,Françoise,Gaudin,28,Préfère ne pas dire,Préfère ne pas dire,Allemand|Anglais,Podcasts,Podcasts:Tech,Religion|Actualité sensible,2025-09-11T14:09:11.501193
a028b078-9455-4283-a5dd-f01dcbe51897,Caroline,Colas,34,Non-binaire,Pan,Français,Technologie,Technologie:Gadgets,Vie privée,2024-12-09T14:09:11.501232
a347754d-604c-494f-8cc3-cb96c3f68876,Renée,Da Costa,25,Femme,Préfère ne pas dire,Anglais,Sport,Sport:Cyclisme,Vie privée,2025-10-17T14:09:11.501270
7df98ea8-c931-41f7-92b1-1d7bb8af8512,Antoine,Barre,37,Préfère ne pas dire,Bi,Espagnol|Allemand,Lecture|Cuisine|Musique,Lecture:Essais|Cuisine:Gastronomie FR|Musique:Rap/Hip-hop,Politique|Vie privée,2025-07-21T14:09:11.501312
7a99f293-daaf-432d-ba1e-55d6a1d71ed9,Renée,Foucher,65,Homme,Pan,Anglais|Français,Jeux vidéo,Jeux vidéo:Action,Vie privée,2025-04-05T14:09:11.501352
5af1ce78-4bcd-4ec3-8759-a249b61355e3,Margaud,Jourdan,63,Femme,Bi,Autre|Espagnol,Cuisine,Cuisine:Gastronomie FR,Politique,2025-06-23T14:09:11.501401
25ee0f29-581e-4095-8861-8fe1b0a70285,Marie,Chevalier,53,Femme,Pan,Français,Arts & culture,Arts & culture:Histoire,Actualité sensible,2025-09-06T14:09:11.501439
61140eb1-265d-495e-9d0b-ec48600ab5ba,Timothée,Lagarde,64,Femme,Hétéro,Autre|Anglais,Photographie|Musique|Technologie,Photographie:Édition|Musique:Rock|Technologie:Gadgets,Vie privée|Religion,2025-10-11T14:09:11.501481
d55d3d96-f784-496e-8a5d-4771d30bb64d,Juliette,Godard,47,Préfère ne pas dire,Préfère ne pas dire,Italien|Allemand,Arts & culture,Arts & culture:Théâtre,Actualité sensible|Vie privée,2025-06-03T14:09:11.501521
f11348c5-45ec-415e-952c-058fd4410703,Élodie,Jourdan,44,Non-binaire,Bi,Espagnol|Allemand|Français,Photographie|Voyage|Technologie,Photographie:Portrait|Voyage:Nature|Technologie:Innovation,Actualité sensible,2025-09-19T14:09:11.501562
a50889d6-bbbc-49ee-b47f-d10b1fb7e3bc,Susanne,Bonneau,65,Homme,Préfère ne pas dire,Espagnol|Allemand,Cuisine|Musique|Sciences,Cuisine:Gastronomie FR|Musique:Pop|Sciences:Physique,Politique,2025-07-10T14:09:11.501602
f6e5203f-16b3-435f-b8ae-9c8f20982334,Nathalie,Maurice,57,Préfère ne pas dire,Pan,Italien|Autre|Espagnol,Cuisine,Cuisine:Cuisine du monde,Politique,2025-07-07T14:09:11.501640
919918c2-ab32-4605-b55d-b7751d3403a2,Aimé,Courtois,51,Préfère ne pas dire,Bi,Français|Italien|Espagnol,Lecture|Musique|Sport,Lecture:Romans|Musique:Rock|Sport:Ski,Politique,2025-06-25T14:09:11.501683
9eb07647-7c48-4000-ab1d-25467f21846a,Aurélie,Gallet,52,Homme,Préfère ne pas dire,Italien|Allemand|Français,Arts & culture|Cuisine|Jeux vidéo,Arts & culture:Histoire|Cuisine:Gastronomie FR|Jeux vidéo:FPS,Aucun,2025-03-30T14:09:11.501724
74b9a848-0a7d-4f76-81f6-559945f6dd4b,Olivier,Pons,38,Non-binaire,Préfère ne pas dire,Espagnol|Allemand,Voyage|Cuisine|Arts & culture,Voyage:City trip|Cuisine:Cuisine du monde|Arts & culture:Histoire,Actualité sensible|Vie privée,2025-03-06T14:09:11.501767
91898895-3455-4a7f-95c1-a929b202df98,Luc,Salmon,17,Homme,Bi,Espagnol,Entrepreneuriat,Entrepreneuriat:Marketing,Actualité sensible,2025-01-11T14:09:11.501805
9495dbd7-a762-4e4b-b981-022cad8f7870,Auguste,Dijoux,38,Homme,Homo,Espagnol|Italien,Entrepreneuriat,Entrepreneuriat:Marketing,Politique|Vie privée,2025-01-03T14:09:11.501844
64368ada-e600-4fcc-a31d-17413bf0c3e2,Timothée,Rolland,47,Femme,Préfère ne pas dire,Espagnol|Français|Allemand,Lecture,Lecture:Développement personnel,Vie privée|Aucun,2025-08-21T14:09:11.501936
e1c4457e-f2a7-4ba4-b6c8-76a5808d23e2,Cécile,Rolland,19,Non-binaire,Préfère ne pas dire,Espagnol,Arts & culture|Technologie|Cuisine,Arts & culture:Théâtre|Technologie:IA|Cuisine:Gastronomie FR,Vie privée|Politique,2025-06-30T14:09:11.501985
47e4d603-352e-4f9c-90d2-d34131443b50,Théodore,Ollivier,21,Préfère ne pas dire,Préfère ne pas dire,Français|Italien|Allemand,Musique|Voyage,Musique:Jazz/Blues|Voyage:Culture & musées,Religion,2025-02-17T14:09:11.502069
a1ab4159-e85a-4365-b496-f7b823de4284,Eugène,Andre,51,Homme,Homo,Espagnol,Cuisine|Sciences,Cuisine:Gastronomie FR|Sciences:Biologie,Vie privée|Actualité sensible,2025-04-26T14:09:11.502117
89e6ae6d-d7a4-42f2-a6e9-8f5cc282a6cb,Alex,Gaillard,26,Non-binaire,Préfère ne pas dire,Italien|Anglais,Lecture|Entrepreneuriat,Lecture:Essais|Entrepreneuriat:Marketing,Politique,2025-08-25T14:09:11.502166
a0ca7c8a-5309-4bbc-833b-7ce83b440b8b,Franck,Jacques,16,Non-binaire,Hétéro,Allemand|Autre,Cuisine,Cuisine:Cuisine du monde,Religion,2025-01-15T14:09:11.502211
5cffeb84-6698-4694-8486-b2346755cb6a,Mathilde,Parent,62,Homme,Hétéro,Italien|Autre,Sport,Sport:Rugby,Actualité sensible,2025-07-11T14:09:11.502252
82ab2eab-40f8-46ce-92fe-4fa8589d8231,Nathalie,Robert,20,Préfère ne pas dire,Bi,Autre|Espagnol|Français,Sport,Sport:Randonnée,Vie privée,2025-02-03T14:09:11.502291
3da2c275-513c-4e20-aa9c-2ab22e3a0b9d,Étienne,Barre,50,Femme,Homo,Italien,Photographie|Lecture,Photographie:Portrait|Lecture:Essais,Actualité sensible|Vie privée,2025-04-03T14:09:11.502331
e88bae53-7c58-4837-a664-1d651b98dab1,Laurent,Lefort,56,Non-binaire,Homo,Espagnol|Français|Autre,Lecture|Photographie,Lecture:Développement personnel|Photographie:Paysage,Actualité sensible,2025-04-03T14:09:11.502372
00c65488-eee3-41df-8d6e-b5aebcb0e7a9,Théodore,Teixeira,56,Homme,Pan,Italien,Voyage,Voyage:Nature,Vie privée|Religion,2025-07-08T14:09:11.502412
74b91113-20a8-4734-a924-778815a4aaf6,Laurent,Deschamps,24,Préfère ne pas dire,Homo,Italien|Anglais|Espagnol,Photographie,Photographie:Portrait,Actualité sensible,2025-08-08T14:09:11.502452
079dab9d-accb-4ec2-b0b7-e79c59c4c09f,Roger,Chevalier,44,Non-binaire,Homo,Français,Technologie,Technologie:Programmation,Aucun|Religion,2024-12-20T14:09:11.502491
ffa86033-a9b9-450a-9ca4-105f0b63aae6,Noël,Ferreira,24,Préfère ne pas dire,Bi,Allemand,Jeux vidéo|Technologie,Jeux vidéo:FPS|Technologie:IA,Politique,2025-03-26T14:09:11.502531
d41d0731-0ae2-414e-9776-1eb5419ca00e,Julien,Marie,63,Homme,Homo,Anglais,Arts & culture|Jeux vidéo,Arts & culture:Arts visuels|Jeux vidéo:Casual,Vie privée,2025-03-28T14:09:11.502585
ffc7bc51-1a69-4a3c-9701-e94a585a04eb,Édouard,François,63,Femme,Préfère ne pas dire,Allemand,Lecture|Entrepreneuriat,Lecture:BD/Mangas|Entrepreneuriat:Création,Aucun|Politique,2025-07-16T14:09:11.502624
c1631771-e9c0-4b89-b4fc-d56a9deee9e1,Aimé,Courtois,26,Préfère ne pas dire,Bi,Français|Italien|Anglais,Sciences|Jeux vidéo,Sciences:Biologie|Jeux vidéo:Retro,Religion,2024-12-26T14:09:11.502664
f9deca38-d94c-4a02-89f4-837769eb60fb,Thierry,Georges,44,Femme,Homo,Italien|Anglais,Musique|Sport,Musique:Rap/Hip-hop|Sport:Rugby,Politique,2025-08-24T14:09:11.502703
d77ae21f-e7b9-4901-9b23-288c2dabc458,Lucy,Bigot,62,Homme,Pan,Allemand|Français|Anglais,Arts & culture|Sciences,Arts & culture:Théâtre|Sciences:Physique,Religion,2024-10-22T14:09:11.502742
eb1cf1a9-dc6a-4254-bb30-469707102cde,Roger,Lagarde,56,Homme,Hétéro,Anglais,Arts & culture,Arts & culture:Arts visuels,Vie privée,2025-02-09T14:09:11.502778
5f5507ea-9302-4bab-97b7-40f2e75c0174,Benoît,Parent,29,Préfère ne pas dire,Pan,Allemand|Français,Arts & culture|Lecture|Entrepreneuriat,Arts & culture:Arts visuels|Lecture:Essais|Entrepreneuriat:Création,Religion,2025-09-23T14:09:11.502817
10be244e-06f8-4a00-a97f-447c85b41a59,Jeanne,Faivre,69,Non-binaire,Bi,Français,Voyage,Voyage:City trip,Actualité sensible,2024-12-13T14:09:11.502853
0e86fc09-364f-4f70-bb04-aae24f784718,Robert,Martin,18,Femme,Bi,Espagnol|Allemand,Voyage,Voyage:Road trip,Vie privée|Religion,2025-08-20T14:09:11.502890
46139524-78be-474f-82d3-04b0eb6f8edb,Étienne,Leleu,49,Homme,Homo,Français|Autre|Italien,Podcasts|Arts & culture,Podcasts:Développement perso|Arts & culture:Histoire,Actualité sensible|Aucun,2025-08-16T14:09:11.502934
96aa509d-65aa-48a1-bb39-6a906a40009d,Marcelle,Munoz,67,Homme,Préfère ne pas dire,Autre,Entrepreneuriat|Lecture,Entrepreneuriat:Création|Lecture:Romans,Politique|Religion,2024-12-10T14:09:11.502973
ceca7053-42aa-4312-ac68-ff13cd93849a,Laure,Gillet,51,Homme,Hétéro,Anglais|Espagnol|Italien,Sport,Sport:Cyclisme,Politique|Aucun,2024-11-04T14:09:11.503016
7879d559-efd3-4c19-9842-739d5c85f624,Victoire,Sauvage,69,Homme,Homo,Espagnol|Allemand,Lecture|Sciences,Lecture:Essais|Sciences:Sciences sociales,Vie privée,2025-01-20T14:09:11.503056
95280516-12c2-4aaf-9bba-8d8baa2ec2a4,Thierry,Turpin,35,Non-binaire,Préfère ne pas dire,Français|Anglais|Espagnol,Musique|Technologie,Musique:Rap/Hip-hop|Technologie:Programmation,Vie privée|Religion,2025-01-02T14:09:11.503096
a3083c53-cb43-464c-99fc-433396ec44a4,Marthe,Lejeune,61,Non-binaire,Hétéro,Allemand|Français,Entrepreneuriat|Cuisine,Entrepreneuriat:Design produit|Cuisine:Végétarien/vegan,Aucun,2025-05-20T14:09:11.503141
462d0a0a-3960-4ba4-a826-67c04ea33460,Alfred,Charpentier,44,Femme,Pan,Anglais|Autre|Espagnol,Podcasts|Photographie,Podcasts:Développement perso|Photographie:Urbain,Politique,2025-01-30T14:09:11.503180
5a8755a7-a093-43fd-97cf-e5b48ca853be,Roger,Georges,40,Femme,Hétéro,Français|Italien,Cuisine,Cuisine:Pâtisserie,Politique,2025-01-28T14:09:11.503216
05ece61c-648b-4199-8075-d1b6e89b739b,Audrey,Muller,56,Homme,Bi,Anglais,Sport|Photographie,Sport:Yoga|Photographie:Édition,Actualité sensible,2025-08-06T14:09:11.503252
d0a3ec54-385f-4ae0-8d4f-232b2e6f6cd6,Vincent,Reynaud,48,Femme,Homo,Espagnol|Italien|Autre,Technologie|Sport,Technologie:Innovation|Sport:Running,Politique,2025-05-15T14:09:11.503289
e93748a5-39dc-4ff2-8c3e-bce0c5fe3984,Victoire,Cousin,24,Femme,Pan,Français|Autre|Allemand,Musique,Musique:Électro,Religion|Vie privée,2024-12-10T14:09:11.503327
85a7c153-5a43-4dca-a538-71366b7d239e,Emmanuelle,Bazin,64,Préfère ne pas dire,Préfère ne pas dire,Français,Jeux vidéo|Musique|Podcasts,Jeux vidéo:RPG|Musique:Classique|Podcasts:Tech,Religion|Aucun,2025-08-09T14:09:11.503366
a2a32f15-2afa-4ad2-b86c-6ed1291e8f27,Stéphane,Blanchard,60,Non-binaire,Bi,Allemand|Français,Jeux vidéo,Jeux vidéo:Action,Vie privée|Aucun,2025-07-26T14:09:11.503402
fc4c0667-048a-4223-8cf8-5e7422b38e0b,Julien,Robert,48,Femme,Pan,Français|Espagnol|Autre,Photographie|Jeux vidéo,Photographie:Édition|Jeux vidéo:Retro,Religion|Aucun,2025-01-14T14:09:11.503440
0c43f5a6-0f9c-4f84-a87f-840c69c30100,Danielle,Valette,29,Préfère ne pas dire,Pan,Espagnol|Italien|Anglais,Sciences,Sciences:Biologie,Politique|Vie privée,2025-05-08T14:09:11.503478
20f06a4d-27bf-43a0-adcd-773381dd9467,Maggie,Olivier,20,Femme,Préfère ne pas dire,Espagnol|Allemand,Sciences|Lecture|Musique,Sciences:Physique|Lecture:Essais|Musique:Jazz/Blues,Religion,2024-11-17T14:09:11.503517
7acd29cf-4919-42b0-abe2-fbab906f1190,Honoré,Barthelemy,44,Homme,Homo,Espagnol|Autre|Italien,Podcasts|Cuisine,Podcasts:Actualité|Cuisine:Gastronomie FR,Religion|Actualité sensible,2025-09-20T14:09:11.503556
a9442bd2-cb88-4ae9-ac96-dcb4a1fdd787,Marc,Garnier,23,Non-binaire,Hétéro,Allemand,Arts & culture|Voyage|Cuisine,Arts & culture:Histoire|Voyage:Culture & musées|Cuisine:Pâtisserie,Aucun|Religion,2024-11-16T14:09:11.503603
79cc16ca-4ce7-4c04-9e42-e742e9e695d0,Anastasie,Lefèvre,69,Non-binaire,Pan,Espagnol,Technologie|Podcasts|Lecture,Technologie:Programmation|Podcasts:Actualité|Lecture:Essais,Vie privée|Religion,2025-09-08T14:09:11.503643
1f3a2936-8fef-44ea-9a7b-2207d24fd6e7,Colette,Potier,55,Homme,Pan,Allemand|Italien|Autre,Cuisine|Entrepreneuriat,Cuisine:Cuisine du monde|Entrepreneuriat:Design produit,Aucun,2025-02-08T14:09:11.503681
88b3dc4f-7995-49e6-b176-77f1242a383d,Hélène,Ferrand,50,Non-binaire,Hétéro,Italien,Podcasts|Cuisine,Podcasts:Actualité|Cuisine:Pâtisserie,Religion,2025-01-25T14:09:11.503720
5c11db04-047d-40d4-bd19-3cdf60f407ec,Sophie,Da Silva,49,Femme,Homo,Autre|Français,Sciences|Photographie|Arts & culture,Sciences:Santé|Photographie:Portrait|Arts & culture:Arts visuels,Vie privée,2025-03-03T14:09:11.503760
4be8432f-abe4-4d4b-92c9-a7e349858893,Anaïs,Olivier,38,Non-binaire,Bi,Français,Arts & culture|Sport|Podcasts,Arts & culture:Arts visuels|Sport:Football|Podcasts:Tech,Aucun,2025-09-25T14:09:11.503798
9a41abb5-dee9-48c4-881a-c9e86ad4ccf2,Robert,Bodin,47,Femme,Homo,Français|Espagnol|Italien,Arts & culture,Arts & culture:Arts visuels,Actualité sensible|Politique,2025-08-25T14:09:11.503836
e5efb60c-40d4-4e5c-b9a4-4e6bda8620fb,Émile,Hamon,32,Homme,Pan,Italien,Cuisine,Cuisine:Gastronomie FR,Aucun,2025-08-04T14:09:11.503876
81be2a11-5f23-4f42-93ce-9f11f00cbb20,Antoinette,Gillet,62,Homme,Homo,Autre|Espagnol|Français,Sport|Musique|Lecture,Sport:Rugby|Musique:Électro|Lecture:BD/Mangas,Actualité sensible|Vie privée,2025-01-22T14:09:11.503917
9abf0201-21a4-48a3-ad37-1f5bc970b2fb,Théophile,Bernard,49,Préfère ne pas dire,Hétéro,Allemand|Autre,Cuisine|Photographie|Lecture,Cuisine:Gastronomie FR|Photographie:Urbain|Lecture:BD/Mangas,Actualité sensible|Aucun,2025-06-07T14:09:11.503958
a37cb9ad-5840-4803-85b4-fae8cfc1c3e9,Célina,Aubert,65,Homme,Préfère ne pas dire,Italien,Sciences|Technologie,1703,Politique,2025-09-17T14:09:11.503994
f1180141-084d-4166-a0d4-f77cf72119df,Honoré,Gonzalez,28,Femme,Hétéro,Français|Autre|Anglais,Sciences|Musique|Podcasts,Sciences:Biologie|Musique:World|Podcasts:Culture,Vie privée,2024-11-19T14:09:11.504037
204eeee1-9eb3-4ed9-b271-732189dcd348,Guillaume,Colin,34,Préfère ne pas dire,Hétéro,Allemand|Espagnol|Autre,Sciences|Cuisine|Sport,Sciences:Physique|Cuisine:Gastronomie FR|Sport:Cyclisme,Vie privée,2025-04-06T14:09:11.504113
6a496b6a-cee4-45b7-965f-7955b5dab9c9,Roger,Langlois,44,Femme,Pan,Italien,Technologie|Sciences,Technologie:Cybersécurité|Sciences:Biologie,Aucun,2025-03-15T14:09:11.504166
f848555e-ea70-4486-97b6-a19e835d132f,Adèle,Gilbert,18,Femme,Hétéro,Autre|Espagnol|Allemand,Jeux vidéo,Jeux vidéo:FPS,Politique,2024-11-15T14:09:11.504207
ceea992c-6b2d-489c-aecc-850d32262aad,Stéphanie,Jacquet,16,Préfère ne pas dire,Pan,Allemand|Français,Entrepreneuriat|Lecture|Voyage,Entrepreneuriat:Design produit|Lecture:Romans|Voyage:Nature,Actualité sensible|Vie privée,2025-09-23T14:09:11.504250
3d39086a-8383-484f-9d79-43fa81324b4e,René,Charpentier,21,Préfère ne pas dire,Bi,Anglais|Autre|Français,Sciences|Entrepreneuriat,Sciences:Santé|Entrepreneuriat:Design produit,Actualité sensible,2025-02-14T14:09:11.504296
80ddc2c9-e718-45ee-9310-faea1bb74631,Édouard,Perret,28,Femme,Préfère ne pas dire,Allemand,Musique|Photographie,702,Aucun|Vie privée,2025-10-13T14:09:11.504340
ffa76d2f-c684-4099-8874-e35928a7f66e,Matthieu,Bouvet,25,Homme,Hétéro,Autre,Jeux vidéo,Jeux vidéo:Action,Aucun|Politique,2025-06-19T14:09:11.504384
a0c209b4-e248-4926-9c16-cde4dd1fd2e0,Christophe,Moreno,35,Femme,Pan,Anglais|Italien|Français,Musique,Musique:Électro,Politique,2025-07-10T14:09:11.504427
6e8dfd46-dc5a-4f25-ac0a-9f0aa1ce8db9,Grégoire,Vidal,50,Homme,Bi,Français,Technologie|Cuisine|Musique,Technologie:Programmation|Cuisine:Végétarien/vegan|Musique:Rock,Religion|Actualité sensible,2025-01-11T14:09:11.504469
4a4f9ba0-5dab-4e9e-a95e-601ef909a652,Josette,Pottier,22,Préfère ne pas dire,Homo,Allemand,Lecture,Lecture:Romans,Politique,2024-10-25T14:09:11.504507
fbe1ce4b-841c-42c9-8466-f9c36e504c9f,Anaïs,Perrin,29,Homme,Bi,Allemand|Autre|Anglais,Arts & culture,Arts & culture:Cinéma,Vie privée,2024-12-12T14:09:11.504545
a002e2b9-cb54-4383-ac6a-1c9129fb9591,Antoinette,Brunet,51,Homme,Homo,Italien,Arts & culture,Arts & culture:Arts visuels,Vie privée,2024-12-05T14:09:11.504581
06eeef5d-3672-40c5-8c17-f27855687679,Richard,Dupuy,66,Homme,Pan,Anglais|Autre,Lecture|Podcasts|Cuisine,Lecture:Développement personnel|Podcasts:True crime|Cuisine:Pâtisserie,Actualité sensible|Vie privée,2025-09-29T14:09:11.504621
e4c39cff-feb2-46d2-ae90-65a85bbf53e9,Olivier,Garnier,66,Femme,Pan,Français|Autre|Anglais,Jeux vidéo|Arts & culture|Sciences,Jeux vidéo:RPG|Arts & culture:Histoire|Sciences:Physique,Religion|Politique,2025-05-08T14:09:11.504661
ce7110b8-b10d-4f99-8a41-ee5a48f8a940,Laurence,Boulay,30,Femme,Pan,Allemand|Français|Autre,Entrepreneuriat,Entrepreneuriat:Design produit,Vie privée,2025-04-13T14:09:11.504698
84df47a7-e13a-4c3c-ba11-fc6e65525a5c,Margaud,Rémy,37,Homme,Hétéro,Italien|Français|Espagnol,Musique,Musique:World,Vie privée|Aucun,2025-07-26T14:09:11.504734
fc33295d-c607-434b-8229-ea059b060f72,Margot,Bonnin,66,Homme,Préfère ne pas dire,Anglais|Français|Allemand,Jeux vidéo|Entrepreneuriat|Arts & culture,Jeux vidéo:Casual|Entrepreneuriat:Design produit|Arts & culture:Arts visuels,Vie privée,2025-06-17T14:09:11.504773
